flash_id,time,lma_base,arq_ka,print_date,dist_1,dist_itp,area,duration,init_alt,init_lat,init_lon,volume,spectrum_width,turbulence,dVRdr,dVRde,mean,weighted_mean,weighted_std,std,vel_dealias
4,22042,./lightning/LYLOUT_150711_022000_0600.dat.flash.h5,./radar/Ka1150711022042.RAWANWJ.nc,11 July 2015,1288.89177843014,0.053658740062929,300.55923,1.445181,4747.04,33.2656,-102.033394,993.7401,0.7054688,0.16290139,0.011286088,-0.006399893,"[2.460520354243043, 0.18583649036515018]","[2.350626449702156, 0.1863709947685663]","[0.16955049631155494, 0.008148946772742574]","[1.408804788489896, 0.05878604870222757]",0.6094488
826,22042,./lightning/LYLOUT_150711_022000_0600.dat.flash.h5,./radar/Ka1150711022042.RAWANWJ.nc,11 July 2015,2339.45218277151,0.061514103563241,108.94989,0.9484244,8086.77,33.27996,-102.068344,538.43567,1.1589844,0.24900667,-0.016929097,-0.0026736076,"[3.012964221276426, 0.28628967001529065]","[2.932315385629801, 0.2743961622455891]","[0.10636493459232156, 0.011049646661416536]","[0.9366343813851543, 0.09195087482705518]",8.329134
1592,22149,./lightning/LYLOUT_150711_022000_0600.dat.flash.h5,./radar/Ka1150711022149.RAWANWY.nc,11 July 2015,301.641700048208,2.3973350856968,18.423294,0.07665657,5131.01,33.269352,-102.029495,25.517883,0.80625,0.18815105,0,-0.021141673,"[0.6923618417815345, 0.19618566792744857]","[0.6575943753384534, 0.19914892794830752]","[0.05815539731122131, 0.011019633563701116]","[0.36191231498784215, 0.05322116448759565]",1.015748
2388,22149,./lightning/LYLOUT_150711_022000_0600.dat.flash.h5,./radar/Ka1150711022149.RAWANWY.nc,11 July 2015,7975.54900622968,5.92770618276427,117.28252,0.8896079,8044.77,33.303757,-102.055275,619.2765,0.50390625,0.124181926,0.011286073,0.0042709843,"[5.998392084633684, 0.2925290630923377]","[6.358238681041449, 0.2821869435795705]","[0.45684624065058876, 0.05879472779879135]","[1.9889315951129207, 0.24619967774080703]",2.3362205
2809,22256,./lightning/LYLOUT_150711_022000_0600.dat.flash.h5,./radar/Ka1150711022256.RAWANXB.nc,11 July 2015,2487.41893106117,2.76951340820779,265.91302,0.87247694,5386.27,33.234325,-102.008545,1095.0208,1.6628907,0.40087464,-555.66364,-183.67314,"[3.3746706277724052, 0.15738554282246955]","[3.4235191450483495, 0.14828504927043434]","[0.2751140724782052, 0.022604032086323236]","[1.2985478818882412, 0.10432930611503335]",2.9456692
6013,25004,./lightning/LYLOUT_150711_024000_0600.dat.flash.h5,./radar/Ka1150711025004.RAWAP60.nc,11 July 2015,6578.62232443825,11.3438669519455,108.25627,0.8137084,3824.88,33.276814,-101.93218,381.67343,0.403125,0.10192171,0.005643043,-0.008971055,"[7.104015031205184, 0.22309727062072074]","[6.982046360329898, 0.20219606061975515]","[0.15765348217228256, 0.02957263175514605]","[0.7848948133925153, 0.15512633995491307]",1.6251968
518,25113,./lightning/LYLOUT_150711_025000_0600.dat.flash.h5,./radar/Ka1150711025113.RAWAP6D.nc,11 July 2015,6322.24845271574,7.83054300846925,120.38989,0.42967752,7667.86,33.255554,-101.937096,435.47443,0.6046875,0.14245197,-0.011286086,0.016089773,"[7.067484801010252, 0.26846015577514964]","[7.135301869298777, 0.2703683504472163]","[0.16585504331380624, 0.023509122894269933]","[0.8310050674284836, 0.11435899528940353]",-3.9614174
11618,232607,./lightning/LYLOUT_160615_232000_0600.dat.flash.h5,./radar/Ka1160615232607.RAWXHP7.nc,15 June 2016,5199.81018812595,5.29572659922301,239.76955,1.0780333,9649.19,33.720524,-101.90391,1028.3622,1.5117188,0.33673844,0,-0.011607835,"[5.18625438485278, 0.31419864296913147]","[5.174822153892442, 0.2951948389630822]","[0.005953226611574297, 0.009896051971172578]","[0.013559397677022744, 0.022539794445037842]",-19.299212
15245,232605,./lightning/LYLOUT_160615_232000_0600.dat.flash.h5,./radar/Ka2160615232605.RAW7U1T.nc,15 June 2016,5736.79186195403,0.702840152697572,130.27396,0.13954656,8156.56,33.679928,-101.70995,266.48077,0.6550781,0.16754863,0.0056430497,-0.018841116,"[5.7367918211744, 0.16754862666130066]","[5.7367918211744, 0.16754862666130066]","[nan, nan]","[0.0, 0.0]",7.0086613
17389,232827,./lightning/LYLOUT_160615_232000_0600.dat.flash.h5,./radar/Ka1160615232827.RAWXHR0.nc,15 June 2016,6719.95501328818,6.73346530072653,42.913776,0.1285079,7937.23,33.7067,-101.75642,137.96185,1.0078125,0.23336472,0.016929097,0.008372528,"[7.048775730190641, 0.22431859374046326]","[6.976107895656732, 0.2267681102754232]","[0.17631413675761706, 0.004211592135128808]","[0.2676486176401048, 0.006420218483869506]",-19.400787
22876,233850,./lightning/LYLOUT_160615_233000_0600.dat.flash.h5,./radar/Ka1160615233850.RAWXHUJ.nc,15 June 2016,15403.4865872929,1.77202022081416,195.02177,0.6688042,7960.98,33.80848,-101.77081,535.68567,1.0582031,0.22622156,0,0.0039506205,"[14.95677368291436, 0.15493768639862537]","[15.037940407618438, 0.16275530477821465]","[0.15145518282429193, 0.03143682609153961]","[0.2636875878493755, 0.05436462255297487]",-14.525196
4163,234218,./lightning/LYLOUT_160615_234000_0600.dat.flash.h5,./radar/Ka1160615234218.RAWXHVR.nc,15 June 2016,14431.4214191437,25.5622454200797,49.450554,0.26750305,7104.72,33.806305,-101.77069,121.24685,0.6046875,0.13221113,0,-0.0026396967,"[14.141389216399256, 0.18381204977631568]","[14.353662949154527, 0.1918684001120663]","[0.11158082355600307, 0.027792920234670858]","[0.4821688666158565, 0.07474931850914582]",-18.689764
4203,234218,./lightning/LYLOUT_160615_234000_0600.dat.flash.h5,./radar/Ka1160615234218.RAWXHVR.nc,15 June 2016,1040.22375016629,10.8838611786702,0.32843623,0.018888894,9320.1,33.704113,-101.84058,0.0519642,1.3101562,0.29062355,0.011286099,0.0031564003,"[1.7209803942164945, 0.22792215049266815]","[1.5666748857819524, 0.23743655428934654]","[0.19639954479340124, 0.02085714611054795]","[0.35177972325660656, 0.038770127550939705]",-18.181889
9185,234218,./lightning/LYLOUT_160615_234000_0600.dat.flash.h5,./radar/Ka1160615234218.RAWXHVR.nc,15 June 2016,13486.6782209471,5.26729836471643,176.8246,0.5519119,8001.73,33.822746,-101.78498,568.53595,0.25195312,0.060094718,0,0.0018814227,"[13.507431365614964, 0.057883997447788715]","[13.50056646259671, 0.058995904026648414]","[0.007793826211228151, 0.002621910672235522]","[0.015799821287538957, 0.005953328965147475]",-16.251968
11068,234439,./lightning/LYLOUT_160615_234000_0600.dat.flash.h5,./radar/Ka1160615234439.RAWXHWH.nc,15 June 2016,14390.8510141157,2.19563187040496,500.57748,1.0537851,6408.18,33.72772,-102.03791,2580.0432,0.6046875,0.1267877,-0.005642997,0,"[15.583018726829684, 0.16174206882715225]","[15.614559443667284, 0.1515478497911475]","[0.4638625820370865, 0.02114110848900682]","[0.7878730776599138, 0.035616587118960506]",-16.759842
15310,234439,./lightning/LYLOUT_160615_234000_0600.dat.flash.h5,./radar/Ka1160615234439.RAWXHWH.nc,15 June 2016,14135.6830156016,14.745842717231,165.01988,0.6342733,8293.38,33.807846,-101.69366,531.818,0.3527344,0.08815139,-0.0056430497,-0.0038029426,"[14.418429639423112, 0.1122591495513916]","[14.368674540661344, 0.11120621068990917]","[0.12926896529244256, 0.01683161403342597]","[0.19993288741438273, 0.02646876569091208]",-14.829921
17146,234547,./lightning/LYLOUT_160615_234000_0600.dat.flash.h5,./radar/Ka1160615234547.RAWXHWX.nc,15 June 2016,14176.268827999,17.6375512146409,158.63573,0.5319314,8590.62,33.829884,-101.7952,545.8475,0.3527344,0.08856171,0.005642997,0.00790584,"[14.210662511833858, 0.14798417873680592]","[14.206763716662548, 0.14203114328658853]","[0.008368675687315303, 0.018863084765753314]","[0.028650900660446392, 0.05655081925834325]",-16.861416
5124,235129,./lightning/LYLOUT_160615_235000_0600.dat.flash.h5,./radar/Ka1160615235129.RAWXHYW.nc,15 June 2016,13474.1773233524,12.0911447639288,818.7479,0.872389,7181.6,33.798363,-101.79709,3912.608,1.1589844,0.24575254,-0.0056430497,0,"[11.739314314726693, 0.19312549009919167]","[12.503710121898918, 0.22461748365878167]","[0.510390848760382, 0.01889122378792987]","[1.2071789570357965, 0.060411802882167055]",-12.696851
6903,235129,./lightning/LYLOUT_160615_235000_0600.dat.flash.h5,./radar/Ka1160615235129.RAWXHYW.nc,15 June 2016,19944.7124142707,1.99711989137723,475.17245,0.83780587,9595,33.537785,-101.91015,2518.3833,0.50390625,0.11566072,0.016929202,0.003351953,"[19.973150230608415, 0.08480171859264374]","[19.96086724829346, 0.10615867584934495]","[0.018438227408304638, 0.010398148394985311]","[0.03246597820909641, 0.023762141807228195]",-16.556692
11576,235459,./lightning/LYLOUT_160615_235000_0600.dat.flash.h5,./radar/Ka1160615235459.RAWXJ02.nc,15 June 2016,10837.7302473799,14.3186164066596,148.61952,0.50546294,6492.68,33.66065,-101.938385,165.30269,0.6550781,0.15347977,-0.022572147,-0.0047545265,"[10.837730120666173, 0.15347976982593536]","[10.837730120666173, 0.15347976982593536]","[nan, nan]","[0.0, 0.0]",-7.82126
16612,235611,./lightning/LYLOUT_160615_235000_0600.dat.flash.h5,./radar/Ka1160615235611.RAWXJ0F.nc,15 June 2016,9207.37772862015,15.5948490690277,980.7648,1.687396,10311.7,33.72143,-101.84213,4804.926,1.209375,0.33247614,0.016929124,-0.020220846,"[9.127134588869033, 0.25597894936800003]","[9.237129888427596, 0.2341003439307912]","[0.5659796488233184, 0.02521673967230154]","[1.290226329549721, 0.07072574557937024]",-7.6181107
17243,235611,./lightning/LYLOUT_160615_235000_0600.dat.flash.h5,./radar/Ka1160615235611.RAWXJ0F.nc,15 June 2016,1242.46002491965,15.314606564295,66.53498,0.49776587,7789.79,33.69542,-101.90541,395.734,1.7132813,0.35683343,0.011286086,0.016268501,0,0,0,0,-3.148819
17292,235611,./lightning/LYLOUT_160615_235000_0600.dat.flash.h5,./radar/Ka1160615235611.RAWXJ0F.nc,15 June 2016,1062.39086491619,60.1243261187451,1.5249671,0.13123384,7117.11,33.6936,-101.90893,0.9614792,1.8644531,0.38821957,0,0,0,0,0,0,-3.7582679
22496,235724,./lightning/LYLOUT_160615_235000_0600.dat.flash.h5,./radar/Ka1160615235724.RAWXJ0V.nc,15 June 2016,3974.27396640456,16.1491299445974,1081.6267,1.2356344,7596.86,33.708057,-101.89943,4950.677,1.209375,0.25871682,-0.022572199,0.013261047,"[8.105505342277143, 0.3375047134856383]","[6.686454060623602, 0.3355980620778298]","[0.9252680268051174, 0.03123505849964205]","[3.641194926425693, 0.1149649133540535]",-30.066141
22556,235724,./lightning/LYLOUT_160615_235000_0600.dat.flash.h5,./radar/Ka1160615235724.RAWXJ0V.nc,15 June 2016,127.103380303962,44.7078715752586,46.771812,0.29579186,8730,33.701836,-101.89673,96.0967,1.6125,0.33831713,0.02821525,0.06780333,0,0,0,0,-11.071653
884,41724,./lightning/LYLOUT_160519_041000_0600.dat.flash.h5,./radar/Ka1160519041724.RAWK653.nc,19 May 2016,3345.71354364612,75.686812704691,2.0825853,0.13728286,4316.38,33.783096,-101.73902,0.90881777,0.50390625,0.12250187,0.011286046,-0.0037265345,"[3.3457136999797865, 0.12250187247991562]","[3.3457136999797865, 0.12250187247991562]","[nan, nan]","[0.0, 0.0]",11.579528
896,41724,./lightning/LYLOUT_160519_041000_0600.dat.flash.h5,./radar/Ka1160519041724.RAWK653.nc,19 May 2016,5717.96591173736,61.2303516431975,21.091404,0.112788506,4738.25,33.797146,-101.673096,46.8498,0.45351562,0.10687865,0.011286099,0,"[5.7179653971822795, 0.10687865316867828]","[5.7179653971822795, 0.10687865316867828]","[nan, nan]","[0.0, 0.0]",12.392126
850,42659,./lightning/LYLOUT_160519_042000_0600.dat.flash.h5,./radar/Ka1160519042659.RAWK69X.nc,19 May 2016,15936.4746469357,5.39545028580142,709.43146,0.9540802,5869.52,33.800682,-101.56739,4068.7942,0.050390624,0.012325707,0.0056430497,0.0114174895,"[16.66086394489378, 0.20164004558076462]","[16.391383849384695, 0.12164768141347473]","[0.3020672231508605, 0.07381000781509367]","[0.523402925575782, 0.1427595184801594]",11.274803
34046,223803,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223803.RAW14S0.nc,22 May 2016,8590.92329426076,10.4473854975759,50.986286,0.65707386,11649.11,33.28829,-101.40984,254.1193,2.1164062,0.49702492,0,0.041301437,"[8.141520402996905, 0.5280407269019634]","[8.071204701236203, 0.4908427330588728]","[0.10908055728880525, 0.04369637869919181]","[0.38837599751219365, 0.1892783286686116]",-3.5551178
37603,223803,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223803.RAW14S0.nc,22 May 2016,1623.09556670672,49.9407816443263,11.514576,0.44231737,12161.65,33.293804,-101.49943,36.189144,2.6203125,0.6046352,0.0338583,0.009580089,"[1.831622469576245, 0.7767421007156372]","[1.6289603817702833, 0.7881897908582902]","[0.17401843814644696, 0.11741696259967033]","[0.4289129078244939, 0.16928361816383125]",7.313386
37861,223803,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223803.RAW14S0.nc,22 May 2016,562.949250448021,11.4516464600583,0.02769836,0.000507702,10931.79,33.3135,-101.50431,0.0010827011,3.3257813,0.77459013,0.016929124,0.014237656,"[0.5629501251900876, 0.7745901346206665]","[0.5629501251900876, 0.7745901346206665]","[nan, nan]","[0.0, 0.0]",-3.5551178
38459,223803,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223803.RAW14S0.nc,22 May 2016,636.938017644193,67.1299334977975,0.5330034,0.25624388,12226.78,33.311115,-101.50457,0.07801921,4.03125,0.9178232,-0.028215196,0.013270541,"[0.4582016567785081, 0.7909892002741495]","[0.5627603347451581, 0.7898608109576889]","[0.11840784540300091, 0.0781633697321668]","[0.2600894491093463, 0.11344919750993922]",16.556692
38664,223803,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223803.RAW14S0.nc,22 May 2016,2332.02967598651,36.5530239392256,0,0.08903704,13262.85,33.321903,-101.49521,0,3.0234375,0.708101,0.09028874,157.61319,"[2.332035118638569, 0.7081009745597839]","[2.332035118638569, 0.7081009745597839]","[nan, nan]","[0.0, 0.0]",-10.665355
38838,223803,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223803.RAW14S0.nc,22 May 2016,1708.1002886704,1.22159865567937,11.681535,0.72973883,11976.91,33.296917,-101.50086,36.767006,2.4691405,0.57365066,-0.028215222,0.052283987,"[2.9339190620459825, 0.8137779831886292]","[2.431056191530581, 0.8636128214662373]","[0.42140735187324996, 0.04195550179787663]","[0.6842051814814712, 0.06805478055952921]",-8.125984
39429,223803,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223803.RAW14S0.nc,22 May 2016,2740.42201139344,5.64902245290705,6.738096,0.49880058,12856.17,33.312332,-101.5058,17.788092,2.7714844,0.65789866,-0.03385826,-0.010683724,"[1.98491813694169, 0.6163588464260101]","[1.7722765630404689, 0.6392056038864515]","[0.5803937688032341, 0.01379291492158569]","[0.9565699597187901, 0.0433506203615157]",-2.53937
39965,223803,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223803.RAW14S0.nc,22 May 2016,1258.65597698101,28.5152769381057,2.7982492,0.2869304,13255.83,33.3317,-101.51342,1.600924,1.9148438,0.44416815,-0.011286073,0.016916856,"[1.258654746027581, 0.4441681504249573]","[1.258654746027581, 0.44416815042495733]","[nan, inf]","[0.0, 0.0]",-6.703937
40346,223913,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223913.RAW14SJ.nc,22 May 2016,1057.90111173186,70.2152670476398,3.3398356,0.4166275,12294.91,33.305202,-101.509224,3.008347,1.1085937,0.25792444,0.07900262,-0.047801115,"[1.05363604092925, 0.4519963264465332]","[1.0555262090029376, 0.3661718459093631]","[0.0031300479934037416, 0.142122146083141]","[0.004274170797745835, 0.19407188892364502]",-3.047244
40443,223913,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223913.RAW14SJ.nc,22 May 2016,1300.44687549661,46.2616278561645,0.0010495945,0.11785194,10965.7,33.276978,-101.480804,0,2.7210937,0.6037841,0.028215196,-145.20587,"[1.279665319319414, 0.553857684135437]","[1.2966438101776507, 0.5946437680367408]","[0.009787135233986355, 0.023510859836704853]","[0.020783435133676198, 0.04992640018463135]",13.001574
40464,223913,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223913.RAW14SJ.nc,22 May 2016,4664.61663040653,14.0964413174152,13.776542,0.5773187,12308.33,33.319584,-101.48893,27.009308,1.9652344,0.45795932,-0.016929097,-0.045763493,"[4.746707508307967, 0.5568198412656784]","[4.609728419596475, 0.5906327122384559]","[0.14494161275650866, 0.13816506689766542]","[0.3701635001394287, 0.25849753906737244]",18.994488
40588,223913,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223913.RAW14SJ.nc,22 May 2016,1253.04752030648,9.79854522138248,5.3726254,0.3990537,13375.23,33.29412,-101.48882,4.3493156,2.821875,0.6344578,0.033858247,0.0047252555,"[1.0474871098637166, 0.7216552495956421]","[1.1682896888135692, 0.7420649635355152]","[0.06155370690326196, 0.06097328448292223]","[0.22604676935600043, 0.09352469635135356]",16.150393
40851,223913,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223913.RAW14SJ.nc,22 May 2016,256.164167320552,2.83360596040529,1.4846479,0.23196374,11327.85,33.293846,-101.48766,0.6096439,2.3179688,0.51917523,0.04514437,-0.0029896004,"[0.8407692666098365, 0.48870081305503843]","[0.6985583082842082, 0.4656434202476943]","[0.25244704064036716, 0.053654655403456236]","[0.6504743647718078, 0.12136330448859084]",5.383465
41104,223913,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223913.RAW14SJ.nc,22 May 2016,1387.23244681523,3.06158667547879,2.4490821,0.15576847,9990.95,33.299786,-101.47757,0.81981593,5.0390625,1.1629537,0.09028872,-0.0069121346,0,0,0,0,4.977165
41152,223913,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223913.RAW14SJ.nc,22 May 2016,2070.27254417582,27.4192908520818,5.4439216,0.5366959,13386.52,33.29646,-101.49296,6.586235,3.2753906,0.7468521,0.056430444,0.012002451,"[2.0702835930950707, 0.7468520998954773]","[2.0702835930950707, 0.7468520998954774]","[nan, inf]","[0.0, 0.0]",2.1330707
41383,223913,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223913.RAW14SJ.nc,22 May 2016,657.07644213593,15.9154882206049,18.069265,0.46840018,11392.02,33.28182,-101.476875,51.20179,2.1164062,0.46853173,0.01692915,-0.039690312,"[1.4555554589564215, 0.4962464589625597]","[0.9934643713100908, 0.5286822129678569]","[0.20232459142341983, 0.03221108559785659]","[1.0376036732289584, 0.13448962043160248]",8.125984
41928,223913,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223913.RAW14SJ.nc,22 May 2016,1609.02435273499,17.2462385312374,9.039358,0.49397734,10981.02,33.28721,-101.487305,32.95073,2.4691405,0.5607744,-0.022572199,-0.033174492,"[1.428479146888662, 0.5444776490330696]","[1.3779201888316663, 0.5136970230312038]","[0.11922657274639184, 0.042041924261121716]","[0.24392657120613104, 0.10175486777654535]",18.791338
42041,223913,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223913.RAW14SJ.nc,22 May 2016,659.663420172569,61.2114641534135,0.11654468,0.02186616,10069.5,33.312607,-101.51305,0.030138308,3.2753906,0.7756208,-0.04514437,-0.07876952,"[0.5509955823645015, 0.6098598539829254]","[0.5709388374369293, 0.6402806336470306]","[0.08722133932378859, 0.13304453741081973]","[0.10866957473477623, 0.16576096415519714]",-6.9070864
42202,223913,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223913.RAW14SJ.nc,22 May 2016,4526.23268229793,16.9082388341276,8.142493,0.4112447,14079.61,33.323013,-101.47261,12.883574,3.1746094,0.70247275,0.033858195,0.022520257,"[4.781049101808803, 0.5067789619383605]","[4.720333955793166, 0.5314435668568496]","[0.031496454618282696, 0.03798677995834176]","[0.2184905515817921, 0.18512369928566352]",13.001574
42572,223913,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223913.RAW14SJ.nc,22 May 2016,2263.44165346094,24.7260758459015,0.7718948,0.1525093,10835.99,33.294838,-101.49835,0.41787612,3.628125,0.8627118,-0.011285994,-0.0016779179,"[2.263424331940177, 0.8627117872238159]","[2.263424331940177, 0.8627117872238159]","[nan, nan]","[0.0, 0.0]",18.994488
43059,223913,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223913.RAW14SJ.nc,22 May 2016,1819.34080415694,17.5426020560362,4.2850413,0.042140916,9619.43,33.30643,-101.48716,3.3543067,3.225,0.773502,-0.011286099,-0.08443408,"[1.6221838482093047, 0.730719804763794]","[1.7394848316852225, 0.7561735902452834]","[0.12938668778555154, 0.028076328922937276]","[0.19715702672892788, 0.04278218746185303]",14.525196
43556,223913,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223913.RAW14SJ.nc,22 May 2016,2268.84539266004,26.7660746956762,3.3012204,0.32149857,11802.21,33.299595,-101.508026,6.904976,3.1242187,0.72532994,0.050787408,-0.029663652,"[2.16680908966084, 0.7619805037975311]","[2.250913411772139, 0.7317704603644617]","[0.04717013695110053, 0.016943384718692545]","[0.10203464964304798, 0.03665056824684143]",-3.4535432
43707,223913,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223913.RAW14SJ.nc,22 May 2016,1242.38607902992,2.34668821338346,0,0.12679935,10954.13,33.293877,-101.49671,0,2.6203125,0.6061072,0.062073495,-0.012009219,"[1.2423848211969477, 0.6061071753501892]","[1.2423848211969477, 0.6061071753501892]","[nan, nan]","[0.0, 0.0]",-9.852756
43806,223913,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223913.RAW14SJ.nc,22 May 2016,2357.35988560794,24.3207029985497,12.996323,0.5297221,11535.56,33.28829,-101.48432,19.618734,2.3179688,0.5363595,-0.02821525,0,"[2.3573569687522116, 0.5363594889640808]","[2.3573569687522116, 0.5363594889640808]","[nan, nan]","[0.0, 0.0]",-9.446457
44368,223913,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223913.RAW14SJ.nc,22 May 2016,428.059157111964,33.5327246799434,12.600163,0.6199259,12255.92,33.287743,-101.47517,34.600548,4.434375,0.97530866,0.06207339,0,"[1.3460120783673528, 0.6073939132038504]","[1.6288360246413074, 0.7110057276463728]","[0.8958987627101771, 0.15549043249186506]","[1.6007254550352117, 0.36760543286218095]",19.603935
44462,223913,./lightning/LYLOUT_160522_223000_0600.dat.flash.h5,./radar/Ka1160522223913.RAW14SJ.nc,22 May 2016,1395.22143206708,15.6280762353035,1.8467044,0.41331178,10798.35,33.30102,-101.51297,1.7101856,3.476953,0.8175821,0.005643103,-0.012445486,"[1.4180091448996655, 0.7434269388516744]","[1.3945611659595445, 0.7140798098008716]","[0.013470128051333836, 0.10189306419684571]","[0.04444002615034241, 0.19540960605373112]",-8.938583
4537,224023,./lightning/LYLOUT_160522_224000_0600.dat.flash.h5,./radar/Ka1160522224023.RAW14SY.nc,22 May 2016,860.404901156777,76.3003948114738,3.7781835,0.08334941,10103.65,33.341606,-101.52969,0.31392318,1.6628907,0.42283827,-0.022572173,-0.013691512,"[0.8604036258123768, 0.4228382706642151]","[0.860403625812377, 0.4228382706642151]","[inf, nan]","[0.0, 0.0]",-5.28189
4538,224023,./lightning/LYLOUT_160522_224000_0600.dat.flash.h5,./radar/Ka1160522224023.RAW14SY.nc,22 May 2016,57.8382619577153,57.8371961683597,0.6567484,0.2606935,12017.56,33.297306,-101.4904,0.24089389,2.166797,0.4865518,0.0056430497,0.019094279,"[0.057838262147107, 0.48655179142951965]","[0.057838262147107, 0.48655179142951965]","[nan, nan]","[0.0, 0.0]",5.383465
5131,224023,./lightning/LYLOUT_160522_224000_0600.dat.flash.h5,./radar/Ka1160522224023.RAW14SY.nc,22 May 2016,835.267117178108,7.75656649568373,12.930445,0.5156753,12116.1,33.29761,-101.491486,55.307133,1.9652344,0.4467745,-0.0056430497,-0.011091397,"[2.128911463719523, 0.5170417204499245]","[1.9520953540550712, 0.5058148436440503]","[0.6046805883631006, 0.026074896832361444]","[1.1739970522829455, 0.055477440966191574]",-7.313386
5495,224023,./lightning/LYLOUT_160522_224000_0600.dat.flash.h5,./radar/Ka1160522224023.RAW14SY.nc,22 May 2016,383.730490370343,9.67793942143908,6.2973037,0.36828774,12429.61,33.297512,-101.48717,9.283942,2.2675781,0.5025363,0.04514437,0.02934997,"[0.6402963065648096, 0.6400621682405472]","[0.6464981416948397, 0.6410626434038443]","[0.18920085554661817, 0.03355491553634585]","[0.7212669545573378, 0.15888531153363392]",5.8913383
5907,224023,./lightning/LYLOUT_160522_224000_0600.dat.flash.h5,./radar/Ka1160522224023.RAW14SY.nc,22 May 2016,906.929426254763,9.10049362660357,3.5392735,0.21177866,11736.35,33.293575,-101.474304,3.0393093,1.7132813,0.37682736,0.0056430497,-0.0056613823,"[0.9270729461440934, 0.5436607211828232]","[0.9605916491483263, 0.49036982812827723]","[0.06218866012650299, 0.021663289931282536]","[0.22596289835367395, 0.12817469340072504]",13.814173
6531,224023,./lightning/LYLOUT_160522_224000_0600.dat.flash.h5,./radar/Ka1160522224023.RAW14SY.nc,22 May 2016,325.695144326528,9.63682057925144,0.5449028,0.04559165,8587.11,33.29498,-101.48305,0.12153011,3.1746094,0.733427,-0.050787397,0.0060034916,"[0.43798902072219725, 0.5749706427256266]","[0.5391001412590417, 0.5562882244436564]","[0.12592634093398003, 0.07783437063329421]","[0.23663131232272394, 0.17697114223510915]",17.674015
6646,224023,./lightning/LYLOUT_160522_224000_0600.dat.flash.h5,./radar/Ka1160522224023.RAW14SY.nc,22 May 2016,540.206849721509,71.4267289186264,0.25953403,0.15786642,12172.96,33.304665,-101.50361,0.1114646,2.3683593,0.5377085,0.011286099,-0.009342805,"[0.4990010103025622, 0.6530656814575195]","[0.5116367804441965, 0.6176881144091001]","[0.03202022514815521, 0.08965006876405866]","[0.04120200134556623, 0.1153571605682373]",-5.180315
6703,224023,./lightning/LYLOUT_160522_224000_0600.dat.flash.h5,./radar/Ka1160522224023.RAW14SY.nc,22 May 2016,1095.85709660894,3.58488956721612,3.5810997,0.24626893,10904.62,33.342022,-101.52932,6.0626397,2.9730468,0.7356162,0.016929202,0.03992857,"[1.4133884018116758, 0.6754563518545844]","[1.3836960520575792, 0.6603490545955414]","[0.09652603092026775, 0.03183895218991905]","[0.45134223021194464, 0.17477477390960527]",-16.556692
6943,224023,./lightning/LYLOUT_160522_224000_0600.dat.flash.h5,./radar/Ka1160522224023.RAW14SY.nc,22 May 2016,44.0166297972854,44.0178390958954,0,0.03379633,10761.02,33.285156,-101.47443,0,2.015625,0.44547307,0,-0.0062436047,"[0.0440166296701038, 0.4454730749130249]","[0.0440166296701038, 0.4454730749130249]","[nan, nan]","[0.0, 0.0]",14.017323
